의도 id,의도(한글),구분,출처,공부 발화
refl_milestone_check,발달 이정표 점검,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 823300)
refl_milestone_check,발달 이정표 점검,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 357072)
refl_milestone_check,발달 이정표 점검,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 847745)
refl_milestone_check,발달 이정표 점검,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 379860)
refl_milestone_check,발달 이정표 점검,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 26615)
refl_milestone_check,발달 이정표 점검,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 653007)
refl_milestone_check,발달 이정표 점검,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 943939)
refl_milestone_check,발달 이정표 점검,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 338462)
refl_milestone_check,발달 이정표 점검,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 116689)
refl_milestone_check,발달 이정표 점검,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 279034)
refl_milestone_check,발달 이정표 점검,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 425203)
refl_milestone_check,발달 이정표 점검,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 622182)
refl_milestone_check,발달 이정표 점검,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 652394)
refl_milestone_check,발달 이정표 점검,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 454575)
refl_milestone_check,발달 이정표 점검,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 749177)
refl_milestone_check,발달 이정표 점검,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 575044)
refl_milestone_check,발달 이정표 점검,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 337255)
refl_milestone_check,발달 이정표 점검,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 749200)
refl_milestone_check,발달 이정표 점검,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 155248)
refl_milestone_check,발달 이정표 점검,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 32917)
refl_milestone_check,발달 이정표 점검,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 279926)
refl_milestone_check,발달 이정표 점검,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 32804)
refl_milestone_check,발달 이정표 점검,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 128267)
refl_milestone_check,발달 이정표 점검,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 664)
refl_period_retrospective,기간 회고,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 260298)
refl_period_retrospective,기간 회고,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 703053)
refl_period_retrospective,기간 회고,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 432718)
refl_period_retrospective,기간 회고,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 154603)
refl_period_retrospective,기간 회고,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 170383)
refl_period_retrospective,기간 회고,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 62482)
refl_period_retrospective,기간 회고,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 147436)
refl_period_retrospective,기간 회고,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 890149)
refl_period_retrospective,기간 회고,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 131529)
refl_period_retrospective,기간 회고,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 153560)
refl_period_retrospective,기간 회고,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 78814)
refl_period_retrospective,기간 회고,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 970717)
refl_period_retrospective,기간 회고,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 531281)
refl_period_retrospective,기간 회고,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 502759)
refl_period_retrospective,기간 회고,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 963533)
refl_period_retrospective,기간 회고,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 513792)
refl_period_retrospective,기간 회고,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 878387)
refl_period_retrospective,기간 회고,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 824150)
refl_period_retrospective,기간 회고,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 920605)
refl_period_retrospective,기간 회고,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 360162)
refl_period_retrospective,기간 회고,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 473082)
refl_period_retrospective,기간 회고,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 545025)
refl_period_retrospective,기간 회고,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 425007)
refl_period_retrospective,기간 회고,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 238474)
refl_period_retrospective,기간 회고,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 328723)
refl_period_retrospective,기간 회고,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 616286)
refl_period_retrospective,기간 회고,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 962510)
refl_period_retrospective,기간 회고,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 921987)
refl_period_retrospective,기간 회고,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 828994)
refl_period_retrospective,기간 회고,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 165375)
refl_period_retrospective,기간 회고,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 879256)
refl_period_retrospective,기간 회고,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 821953)
refl_period_retrospective,기간 회고,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 921098)
refl_period_retrospective,기간 회고,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 25827)
refl_period_retrospective,기간 회고,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 135273)
refl_period_retrospective,기간 회고,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 192710)
refl_period_retrospective,기간 회고,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 62139)
refl_period_retrospective,기간 회고,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 400125)
refl_period_retrospective,기간 회고,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 674585)
refl_period_retrospective,기간 회고,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 472608)
refl_period_retrospective,기간 회고,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 758523)
refl_period_retrospective,기간 회고,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 718113)
refl_self_journal,교사 성찰일지,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 898392)
refl_self_journal,교사 성찰일지,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 983082)
refl_self_journal,교사 성찰일지,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 886484)
refl_self_journal,교사 성찰일지,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 119434)
refl_self_journal,교사 성찰일지,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 559711)
refl_self_journal,교사 성찰일지,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 135214)
refl_self_journal,교사 성찰일지,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 753082)
refl_self_journal,교사 성찰일지,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 380332)
refl_self_journal,교사 성찰일지,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 888369)
refl_self_journal,교사 성찰일지,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 37661)
refl_self_journal,교사 성찰일지,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 320214)
refl_self_journal,교사 성찰일지,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 212463)
refl_self_journal,교사 성찰일지,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 812469)
refl_self_journal,교사 성찰일지,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 772304)
refl_self_journal,교사 성찰일지,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 191386)
refl_self_journal,교사 성찰일지,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 394194)
refl_self_journal,교사 성찰일지,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 528647)
refl_self_journal,교사 성찰일지,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 983159)
refl_self_journal,교사 성찰일지,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 376564)
refl_self_journal,교사 성찰일지,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 837893)
refl_self_journal,교사 성찰일지,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 847650)
refl_self_journal,교사 성찰일지,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 152087)
refl_self_journal,교사 성찰일지,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 761956)
refl_self_journal,교사 성찰일지,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 505216)
refl_self_journal,교사 성찰일지,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 962891)
refl_self_journal,교사 성찰일지,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 178993)
refl_self_journal,교사 성찰일지,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 164675)
refl_self_journal,교사 성찰일지,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 728519)
refl_self_journal,교사 성찰일지,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 751567)
refl_self_journal,교사 성찰일지,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 846208)
refl_self_journal,교사 성찰일지,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 211481)
refl_self_journal,교사 성찰일지,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 373382)
refl_self_journal,교사 성찰일지,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 525214)
refl_self_journal,교사 성찰일지,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 516086)
refl_self_journal,교사 성찰일지,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 725879)
refl_support_need_scan,지원 필요한 아이 찾기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 585837)
refl_support_need_scan,지원 필요한 아이 찾기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 365049)
refl_support_need_scan,지원 필요한 아이 찾기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 564929)
refl_support_need_scan,지원 필요한 아이 찾기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 650298)
refl_support_need_scan,지원 필요한 아이 찾기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 535996)
refl_support_need_scan,지원 필요한 아이 찾기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 653927)
refl_support_need_scan,지원 필요한 아이 찾기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 44609)
refl_support_need_scan,지원 필요한 아이 찾기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 508998)
refl_support_need_scan,지원 필요한 아이 찾기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 475704)
refl_support_need_scan,지원 필요한 아이 찾기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 445801)
refl_support_need_scan,지원 필요한 아이 찾기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 694543)
refl_support_need_scan,지원 필요한 아이 찾기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 919413)
refl_support_need_scan,지원 필요한 아이 찾기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 757819)
refl_support_need_scan,지원 필요한 아이 찾기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 381635)
refl_support_need_scan,지원 필요한 아이 찾기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 405356)
refl_support_need_scan,지원 필요한 아이 찾기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 742478)
refl_support_need_scan,지원 필요한 아이 찾기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 700217)
refl_support_need_scan,지원 필요한 아이 찾기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 547991)
refl_support_need_scan,지원 필요한 아이 찾기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 496153)
refl_support_need_scan,지원 필요한 아이 찾기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 782840)
refl_support_need_scan,지원 필요한 아이 찾기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 796255)
refl_support_need_scan,지원 필요한 아이 찾기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 586965)
refl_support_need_scan,지원 필요한 아이 찾기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 47162)
refl_support_need_scan,지원 필요한 아이 찾기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 967517)
refl_support_need_scan,지원 필요한 아이 찾기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 722468)
refl_support_need_scan,지원 필요한 아이 찾기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 897698)
refl_support_need_scan,지원 필요한 아이 찾기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 917640)
refl_support_need_scan,지원 필요한 아이 찾기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 315962)
refl_support_need_scan,지원 필요한 아이 찾기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 410104)
refl_support_need_scan,지원 필요한 아이 찾기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 816946)
refl_support_need_scan,지원 필요한 아이 찾기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 674979)
refl_support_need_scan,지원 필요한 아이 찾기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 34474)
refl_support_need_scan,지원 필요한 아이 찾기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 915575)
refl_teaching_pattern_insight,수업 패턴 살펴보기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 882841)
refl_teaching_pattern_insight,수업 패턴 살펴보기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 851172)
refl_teaching_pattern_insight,수업 패턴 살펴보기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 538450)
refl_teaching_pattern_insight,수업 패턴 살펴보기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 409192)
refl_teaching_pattern_insight,수업 패턴 살펴보기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 513472)
refl_teaching_pattern_insight,수업 패턴 살펴보기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 186849)
refl_teaching_pattern_insight,수업 패턴 살펴보기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 222997)
refl_teaching_pattern_insight,수업 패턴 살펴보기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 358841)
refl_teaching_pattern_insight,수업 패턴 살펴보기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 336552)
refl_teaching_pattern_insight,수업 패턴 살펴보기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 648512)
refl_teaching_pattern_insight,수업 패턴 살펴보기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 815637)
refl_teaching_pattern_insight,수업 패턴 살펴보기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 696330)
refl_teaching_pattern_insight,수업 패턴 살펴보기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 257024)
refl_teaching_pattern_insight,수업 패턴 살펴보기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 669362)
refl_teaching_pattern_insight,수업 패턴 살펴보기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 234350)
refl_teaching_pattern_insight,수업 패턴 살펴보기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 855030)
refl_teaching_pattern_insight,수업 패턴 살펴보기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 616726)
refl_teaching_pattern_insight,수업 패턴 살펴보기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 948044)
refl_teaching_pattern_insight,수업 패턴 살펴보기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 71528)
refl_teaching_pattern_insight,수업 패턴 살펴보기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 752558)
refl_teaching_pattern_insight,수업 패턴 살펴보기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 306425)
refl_teaching_pattern_insight,수업 패턴 살펴보기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 343163)
refl_teaching_pattern_insight,수업 패턴 살펴보기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 787297)
refl_teaching_pattern_insight,수업 패턴 살펴보기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 189426)
refl_teaching_pattern_insight,수업 패턴 살펴보기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 923512)
refl_teaching_pattern_insight,수업 패턴 살펴보기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 624632)
text_naturalize,글 자연스럽게 다듬기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 675865)
text_naturalize,글 자연스럽게 다듬기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 311019)
text_naturalize,글 자연스럽게 다듬기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 592686)
text_naturalize,글 자연스럽게 다듬기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 694573)
text_naturalize,글 자연스럽게 다듬기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 627623)
text_naturalize,글 자연스럽게 다듬기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 320250)
text_naturalize,글 자연스럽게 다듬기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 659826)
text_naturalize,글 자연스럽게 다듬기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 234442)
text_naturalize,글 자연스럽게 다듬기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 284430)
text_naturalize,글 자연스럽게 다듬기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 196020)
text_naturalize,글 자연스럽게 다듬기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 928243)
text_naturalize,글 자연스럽게 다듬기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 712685)
text_naturalize,글 자연스럽게 다듬기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 176670)
text_naturalize,글 자연스럽게 다듬기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 50145)
text_naturalize,글 자연스럽게 다듬기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 864208)
text_naturalize,글 자연스럽게 다듬기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 663760)
text_naturalize,글 자연스럽게 다듬기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 102108)
text_naturalize,글 자연스럽게 다듬기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 959699)
text_naturalize,글 자연스럽게 다듬기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 953831)
text_naturalize,글 자연스럽게 다듬기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 678087)
text_naturalize,글 자연스럽게 다듬기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 832973)
text_naturalize,글 자연스럽게 다듬기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 916822)
text_naturalize,글 자연스럽게 다듬기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 635425)
text_naturalize,글 자연스럽게 다듬기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 401158)
text_naturalize,글 자연스럽게 다듬기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 92306)
text_naturalize,글 자연스럽게 다듬기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 111554)
text_naturalize,글 자연스럽게 다듬기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 7381)
text_naturalize,글 자연스럽게 다듬기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 647179)
text_naturalize,글 자연스럽게 다듬기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 785788)
text_naturalize,글 자연스럽게 다듬기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 737589)
text_naturalize,글 자연스럽게 다듬기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 583471)
text_naturalize,글 자연스럽게 다듬기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 91773)
text_naturalize,글 자연스럽게 다듬기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 584341)
text_naturalize,글 자연스럽게 다듬기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 196501)
visual_collage_compose,콜라주 만들기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 73417)
visual_collage_compose,콜라주 만들기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 582704)
visual_collage_compose,콜라주 만들기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 403965)
visual_collage_compose,콜라주 만들기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 910205)
visual_collage_compose,콜라주 만들기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 100960)
visual_collage_compose,콜라주 만들기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 163579)
visual_collage_compose,콜라주 만들기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 723692)
visual_collage_compose,콜라주 만들기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 716942)
visual_collage_compose,콜라주 만들기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 450024)
visual_collage_compose,콜라주 만들기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 831458)
visual_collage_compose,콜라주 만들기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 181574)
visual_collage_compose,콜라주 만들기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 234963)
visual_collage_compose,콜라주 만들기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 27466)
visual_collage_compose,콜라주 만들기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 11888)
visual_collage_compose,콜라주 만들기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 263410)
visual_collage_compose,콜라주 만들기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 561133)
visual_collage_compose,콜라주 만들기,TRAIN,FOUNDRY_SYNTHETIC,이거 좀 해줄 수 있어? (변형 394939)
